20
344
344
18
1123
14
1182
1182
14
1159
18
1147
1122
117
1121
344
1182
1227
1219
1147
14
1219
1257
1212
1122
11
11
1121
756
1219
344
1120
345
1086
1147
18
18
1197
1227
1120
345
20
1227
1225
1219
1120
11
1227
1122
756
1120
1086
1225
1182
345
1225
1122
1147
14
11
